"tuning_time","measurement","gpu","kernel","time","size"
19.734613,2.08049074809,"Tesla-K40","lavaMD","7200","default"
38.469036,2.07748905818,"Tesla-K40","lavaMD","7200","default"
48.094745,2.07716671626,"Tesla-K40","lavaMD","7200","default"
57.487668,2.07598598798,"Tesla-K40","lavaMD","7200","default"
105.06967,2.07419164975,"Tesla-K40","lavaMD","7200","default"
218.444902,2.0724263986,"Tesla-K40","lavaMD","7200","default"
1480.179888,2.07207234701,"Tesla-K40","lavaMD","7200","default"
2767.270882,2.07102592786,"Tesla-K40","lavaMD","7200","default"
3945.733092,2.07088406881,"Tesla-K40","lavaMD","7200","default"
9.433596,2.00157777468,"Tesla-K40","lud","3600","default"
18.418904,1.99114942551,"Tesla-K40","lud","3600","default"
36.588797,1.98892871539,"Tesla-K40","lud","3600","default"
87.987784,1.988814195,"Tesla-K40","lud","3600","default"
152.416139,1.98850957553,"Tesla-K40","lud","3600","default"
369.046979,1.98810529709,"Tesla-K40","lud","3600","default"
1684.223151,1.98758967717,"Tesla-K40","lud","3600","default"
2102.900111,1.9818324248,"Tesla-K40","lud","3600","default"
9.490042,2.00004243851,"Tesla-K40","lud","3600","default"
18.6416,1.9922413826,"Tesla-K40","lud","3600","default"
36.890823,1.99075659116,"Tesla-K40","lud","3600","default"
64.278672,1.98995335897,"Tesla-K40","lud","3600","default"
198.495789,1.98922689756,"Tesla-K40","lud","3600","default"
393.090027,1.98891067505,"Tesla-K40","lud","3600","default"
503.697293,1.98862830798,"Tesla-K40","lud","3600","default"
680.574766,1.98826869329,"Tesla-K40","lud","3600","default"
1349.717834,1.98779519399,"Tesla-K40","lud","3600","default"
9.164986,2.00014074643,"Tesla-K40","lud","7200","default"
18.237378,1.99907501539,"Tesla-K40","lud","7200","default"
27.20529,1.99649397532,"Tesla-K40","lud","7200","default"
54.362901,1.99210699399,"Tesla-K40","lud","7200","default"
104.686009,1.99030598005,"Tesla-K40","lud","7200","default"
195.088913,1.98903536797,"Tesla-K40","lud","7200","default"
717.847716,1.9890200297,"Tesla-K40","lud","7200","default"
822.319229,1.98790097237,"Tesla-K40","lud","7200","default"
48.086922,15.4993282954,"Tesla-K40","MatMulGPU","7200","8192"
1161.44513,13.2102266947,"Tesla-K40","MatMulGPU","7200","8192"
1659.611578,13.1878364086,"Tesla-K40","MatMulGPU","7200","8192"
1925.691624,13.159348011,"Tesla-K40","MatMulGPU","7200","8192"
27.810682,8.72206703822,"Tesla-K40","MatMulShared","7200","8192"
55.361306,8.69545030594,"Tesla-K40","MatMulShared","7200","8192"
77.807549,6.93010743459,"Tesla-K40","MatMulShared","7200","8192"
124.592827,6.89568996429,"Tesla-K40","MatMulShared","7200","8192"
220.913434,6.89091595014,"Tesla-K40","MatMulShared","7200","8192"
242.960096,6.86706407865,"Tesla-K40","MatMulShared","7200","8192"
381.376834,6.86447699865,"Tesla-K40","MatMulShared","7200","8192"
1086.172672,6.86040210724,"Tesla-K40","MatMulShared","7200","8192"
39.684221,12.6716312567,"Tesla-K40","MatMulSharedUn","7200","8192"
376.361805,12.6559677124,"Tesla-K40","MatMulSharedUn","7200","8192"
1723.643149,12.6551606655,"Tesla-K40","MatMulSharedUn","7200","8192"
2689.147738,12.6529533068,"Tesla-K40","MatMulSharedUn","7200","8192"
178.999263,59.1353452206,"Tesla-K40","MatMulUn","7200","8192"
357.327083,58.9086353779,"Tesla-K40","MatMulUn","7200","8192"
535.22925,58.63530159,"Tesla-K40","MatMulUn","7200","8192"
2127.405016,58.6233212948,"Tesla-K40","MatMulUn","7200","8192"
3039.533762,56.5511613687,"Tesla-K40","MatMulUn","7200","8192"
14.923459,3.0742922624,"Tesla-K40","myocyte","3600","default"
29.145231,2.97480599085,"Tesla-K40","myocyte","3600","default"
42.047686,2.30339495341,"Tesla-K40","myocyte","3600","default"
83.612743,2.29224395752,"Tesla-K40","myocyte","3600","default"
541.376727,2.29001561801,"Tesla-K40","myocyte","3600","default"
920.312179,2.28863430023,"Tesla-K40","myocyte","3600","default"
2080.769485,2.28619798024,"Tesla-K40","myocyte","3600","default"
2192.845841,2.2842883269,"Tesla-K40","myocyte","3600","default"
2246.463108,2.28370189667,"Tesla-K40","myocyte","3600","default"
2694.318657,2.28361026446,"Tesla-K40","myocyte","3600","default"
2801.61536,2.27994092306,"Tesla-K40","myocyte","3600","default"
13.029155,2.37156867981,"Tesla-K40","myocyte","3600","default"
160.892045,2.30756338437,"Tesla-K40","myocyte","3600","default"
202.835657,2.3066213131,"Tesla-K40","myocyte","3600","default"
301.285494,2.30377666155,"Tesla-K40","myocyte","3600","default"
8.577289,9999,"Tesla-K40","myocyte","7200","default"
68.415209,2.8428059419,"Tesla-K40","myocyte","7200","default"
107.421252,2.38778758049,"Tesla-K40","myocyte","7200","default"
166.207066,2.38728086154,"Tesla-K40","myocyte","7200","default"
196.886792,2.38469076157,"Tesla-K40","myocyte","7200","default"
208.77276,2.37982122103,"Tesla-K40","myocyte","7200","default"
232.761689,2.37937895457,"Tesla-K40","myocyte","7200","default"
523.556698,2.31058430672,"Tesla-K40","myocyte","7200","default"
549.956871,2.30794509252,"Tesla-K40","myocyte","7200","default"
634.272246,2.30098525683,"Tesla-K40","myocyte","7200","default"
835.675175,2.29760964712,"Tesla-K40","myocyte","7200","default"
2799.352273,2.29720203082,"Tesla-K40","myocyte","7200","default"
2858.755964,2.29643464088,"Tesla-K40","myocyte","7200","default"
3586.946029,2.29601025581,"Tesla-K40","myocyte","7200","default"
7.754572,2.00528359413,"Tesla-K40","needle","7200","default"
53.479962,2.00110252698,"Tesla-K40","needle","7200","default"
580.16254,2.00056926409,"Tesla-K40","needle","7200","default"
818.526283,1.57441798846,"Tesla-K40","needle","7200","default"
0.16762,9999,"Tesla-K40","ParticleFilterFloat","7200","50000"
0.164904,9999,"Tesla-K40","ParticleFilterNaive","7200","50000"
7.286001,1.88551298777,"Tesla-K40","Pathfinder","7200","10000000"
14.38016,1.87234600385,"Tesla-K40","Pathfinder","7200","10000000"
377.607645,1.87225270271,"Tesla-K40","Pathfinder","7200","10000000"
406.191207,1.87213007609,"Tesla-K40","Pathfinder","7200","10000000"
1397.691753,1.87173906962,"Tesla-K40","Pathfinder","7200","10000000"
1746.580078,1.87150931358,"Tesla-K40","Pathfinder","7200","10000000"
4514.175134,1.87125531832,"Tesla-K40","Pathfinder","7200","10000000"
7.286001,1.88551298777,"Tesla-K40","Pathfinder","7200","default"
14.38016,1.87234600385,"Tesla-K40","Pathfinder","7200","default"
377.607645,1.87225270271,"Tesla-K40","Pathfinder","7200","default"
406.191207,1.87213007609,"Tesla-K40","Pathfinder","7200","default"
1397.691753,1.87173906962,"Tesla-K40","Pathfinder","7200","default"
1746.580078,1.87150931358,"Tesla-K40","Pathfinder","7200","default"
4514.175134,1.87125531832,"Tesla-K40","Pathfinder","7200","default"
16.248632,4.8814719518,"Tesla-K40","Quicksort","7200","65536"
32.293071,4.85734025637,"Tesla-K40","Quicksort","7200","65536"
48.428167,4.85553399722,"Tesla-K40","Quicksort","7200","65536"
64.38481,4.84575422605,"Tesla-K40","Quicksort","7200","65536"
173.759945,4.84301630656,"Tesla-K40","Quicksort","7200","65536"
300.248434,4.8321146965,"Tesla-K40","Quicksort","7200","65536"
2333.358333,4.82768241564,"Tesla-K40","Quicksort","7200","65536"
5380.350243,4.79786928495,"Tesla-K40","Quicksort","7200","65536"
19.909457,6.08189972242,"Tesla-K40","SubSeqMax","7200","1073741824"
461.933373,6.08189193408,"Tesla-K40","SubSeqMax","7200","1073741824"
6245.316568,6.08123898506,"Tesla-K40","SubSeqMax","7200","1073741824"
7.811496,2.07905769348,"Tesla-K40","VecAdd","7200","4194304"
15.471942,2.07283465068,"Tesla-K40","VecAdd","7200","4194304"
30.771859,2.07088247935,"Tesla-K40","VecAdd","7200","4194304"
61.553647,2.06676705678,"Tesla-K40","VecAdd","7200","4194304"
153.890995,2.0612227122,"Tesla-K40","VecAdd","7200","4194304"
592.874092,2.06102267901,"Tesla-K40","VecAdd","7200","4194304"
3.883607,9999,"Tesla-K40-nvcc65","Bitonic","3600","1048576"
45.523138,2.00571084023,"Tesla-K40-nvcc65","Bitonic","3600","1048576"
87.445177,2.00312867165,"Tesla-K40-nvcc65","Bitonic","3600","1048576"
171.301768,2.00233197212,"Tesla-K40-nvcc65","Bitonic","3600","1048576"
342.547845,2.00078237057,"Tesla-K40-nvcc65","Bitonic","3600","1048576"
1622.801349,2.0004317522,"Tesla-K40-nvcc65","Bitonic","3600","1048576"
3.833956,9999,"Tesla-K40-nvcc65","Bitonic","3600","2097152"
46.05781,2.03657454252,"Tesla-K40-nvcc65","Bitonic","3600","2097152"
131.113802,2.03359661102,"Tesla-K40-nvcc65","Bitonic","3600","2097152"
177.152678,2.03228650093,"Tesla-K40-nvcc65","Bitonic","3600","2097152"
733.821493,2.03220779896,"Tesla-K40-nvcc65","Bitonic","3600","2097152"
861.58953,2.03118275404,"Tesla-K40-nvcc65","Bitonic","3600","2097152"
41.316331,1.97681941986,"Tesla-K40-nvcc65","Bitonic","3600","262144"
86.09598,1.97590200901,"Tesla-K40-nvcc65","Bitonic","3600","262144"
251.623342,1.97575073242,"Tesla-K40-nvcc65","Bitonic","3600","262144"
1416.395374,1.9747795105,"Tesla-K40-nvcc65","Bitonic","3600","262144"
1917.411901,1.97359926701,"Tesla-K40-nvcc65","Bitonic","3600","262144"
3.883357,9999,"Tesla-K40-nvcc65","Bitonic","3600","4194304"
48.142889,2.1343010664,"Tesla-K40-nvcc65","Bitonic","3600","4194304"
95.721226,2.10745034218,"Tesla-K40-nvcc65","Bitonic","3600","4194304"
139.53417,2.10430165529,"Tesla-K40-nvcc65","Bitonic","3600","4194304"
227.181988,2.09839038849,"Tesla-K40-nvcc65","Bitonic","3600","4194304"
402.116922,2.09550242424,"Tesla-K40-nvcc65","Bitonic","3600","4194304"
1912.667306,2.0953599453,"Tesla-K40-nvcc65","Bitonic","3600","4194304"
2443.146163,2.09423712492,"Tesla-K40-nvcc65","Bitonic","3600","4194304"
3.705205,9999,"Tesla-K40-nvcc65","Bitonic","3600","524288"
48.46429,1.98649801016,"Tesla-K40-nvcc65","Bitonic","3600","524288"
131.518305,1.98589354753,"Tesla-K40-nvcc65","Bitonic","3600","524288"
172.891068,1.98362122774,"Tesla-K40-nvcc65","Bitonic","3600","524288"
45.486162,2.20817843676,"Tesla-K40-nvcc65","MatMulGPU","3600","1024"
182.00455,2.20411661863,"Tesla-K40-nvcc65","MatMulGPU","3600","1024"
412.98912,2.20380096436,"Tesla-K40-nvcc65","MatMulGPU","3600","1024"
821.981508,2.20374884605,"Tesla-K40-nvcc65","MatMulGPU","3600","1024"
1231.614407,2.20117359161,"Tesla-K40-nvcc65","MatMulGPU","3600","1024"
40.596521,1.96161623001,"Tesla-K40-nvcc65","MatMulGPU","3600","128"
81.101506,1.95970888138,"Tesla-K40-nvcc65","MatMulGPU","3600","128"
249.435595,1.95760515928,"Tesla-K40-nvcc65","MatMulGPU","3600","128"
2253.670495,1.95738521814,"Tesla-K40-nvcc65","MatMulGPU","3600","128"
3185.964936,1.9570554018,"Tesla-K40-nvcc65","MatMulGPU","3600","128"
3469.455217,1.95485304594,"Tesla-K40-nvcc65","MatMulGPU","3600","128"
40.68492,1.97008974552,"Tesla-K40-nvcc65","MatMulGPU","3600","256"
122.191103,1.96638810635,"Tesla-K40-nvcc65","MatMulGPU","3600","256"
3073.289138,1.96216931343,"Tesla-K40-nvcc65","MatMulGPU","3600","256"
41.681389,2.01984100342,"Tesla-K40-nvcc65","MatMulGPU","3600","512"
83.333877,2.01684119701,"Tesla-K40-nvcc65","MatMulGPU","3600","512"
208.4568,2.01666256189,"Tesla-K40-nvcc65","MatMulGPU","3600","512"
381.557231,2.01540547609,"Tesla-K40-nvcc65","MatMulGPU","3600","512"
506.464434,2.01412992477,"Tesla-K40-nvcc65","MatMulGPU","3600","512"
1317.645381,2.01397889853,"Tesla-K40-nvcc65","MatMulGPU","3600","512"
45.338579,2.20187135935,"Tesla-K40-nvcc65","MatMulShared","3600","1024"
93.906604,2.19568654299,"Tesla-K40-nvcc65","MatMulShared","3600","1024"
184.350384,2.19537569284,"Tesla-K40-nvcc65","MatMulShared","3600","1024"
229.541819,2.19461374283,"Tesla-K40-nvcc65","MatMulShared","3600","1024"
601.871307,2.19362307787,"Tesla-K40-nvcc65","MatMulShared","3600","1024"
828.15729,2.1929502964,"Tesla-K40-nvcc65","MatMulShared","3600","1024"
963.8713,2.19292960167,"Tesla-K40-nvcc65","MatMulShared","3600","1024"
2011.333652,2.19278413057,"Tesla-K40-nvcc65","MatMulShared","3600","1024"
40.416453,1.9587328434,"Tesla-K40-nvcc65","MatMulShared","3600","128"
87.315424,1.95869904757,"Tesla-K40-nvcc65","MatMulShared","3600","128"
127.766088,1.95849422216,"Tesla-K40-nvcc65","MatMulShared","3600","128"
330.582084,1.95610494614,"Tesla-K40-nvcc65","MatMulShared","3600","128"
1643.578433,1.95540789366,"Tesla-K40-nvcc65","MatMulShared","3600","128"
2375.850721,1.95470317602,"Tesla-K40-nvcc65","MatMulShared","3600","128"
40.712823,1.97140187025,"Tesla-K40-nvcc65","MatMulShared","3600","256"
81.534555,1.97108989954,"Tesla-K40-nvcc65","MatMulShared","3600","256"
122.266017,1.9682408452,"Tesla-K40-nvcc65","MatMulShared","3600","256"
288.397126,1.96690335274,"Tesla-K40-nvcc65","MatMulShared","3600","256"
451.254547,1.96586806774,"Tesla-K40-nvcc65","MatMulShared","3600","256"
42.034655,2.0167470932,"Tesla-K40-nvcc65","MatMulShared","3600","512"
208.582207,2.01230791807,"Tesla-K40-nvcc65","MatMulShared","3600","512"
1140.220148,2.01196250916,"Tesla-K40-nvcc65","MatMulShared","3600","512"
1265.059933,2.01125106812,"Tesla-K40-nvcc65","MatMulShared","3600","512"
44.14694,1.98475798368,"Tesla-K40-nvcc65","MatMulSharedUn","3600","256"
290.701154,1.98397828341,"Tesla-K40-nvcc65","MatMulSharedUn","3600","256"
704.991923,1.98269051313,"Tesla-K40-nvcc65","MatMulSharedUn","3600","256"
48.091283,2.3410276413,"Tesla-K40-nvcc65","MatMulUn","3600","1024"
143.48611,2.29515103102,"Tesla-K40-nvcc65","MatMulUn","3600","1024"
334.492199,2.29275385141,"Tesla-K40-nvcc65","MatMulUn","3600","1024"
622.707987,2.29268041849,"Tesla-K40-nvcc65","MatMulUn","3600","1024"
716.99847,2.29227155447,"Tesla-K40-nvcc65","MatMulUn","3600","1024"
1952.041895,2.2919259429,"Tesla-K40-nvcc65","MatMulUn","3600","1024"
1999.20811,2.29126083851,"Tesla-K40-nvcc65","MatMulUn","3600","1024"
40.752821,1.96018099785,"Tesla-K40-nvcc65","MatMulUn","3600","128"
168.728482,1.9592033267,"Tesla-K40-nvcc65","MatMulUn","3600","128"
412.143047,1.9591157794,"Tesla-K40-nvcc65","MatMulUn","3600","128"
452.589845,1.95820794106,"Tesla-K40-nvcc65","MatMulUn","3600","128"
1354.021967,1.95606825352,"Tesla-K40-nvcc65","MatMulUn","3600","128"
40.667725,1.97167043686,"Tesla-K40-nvcc65","MatMulUn","3600","256"
122.178456,1.97148183584,"Tesla-K40-nvcc65","MatMulUn","3600","256"
162.878563,1.97101993561,"Tesla-K40-nvcc65","MatMulUn","3600","256"
203.600749,1.97082493305,"Tesla-K40-nvcc65","MatMulUn","3600","256"
407.257048,1.97059725523,"Tesla-K40-nvcc65","MatMulUn","3600","256"
488.675023,1.9704988122,"Tesla-K40-nvcc65","MatMulUn","3600","256"
529.345025,1.96936744452,"Tesla-K40-nvcc65","MatMulUn","3600","256"
855.35266,1.96882158518,"Tesla-K40-nvcc65","MatMulUn","3600","256"
3.375233,9999,"Tesla-K40-nvcc65","MatMulUn","3600","512"
51.505081,2.0320531249,"Tesla-K40-nvcc65","MatMulUn","3600","512"
93.37474,2.03082643747,"Tesla-K40-nvcc65","MatMulUn","3600","512"
219.264846,2.02866051197,"Tesla-K40-nvcc65","MatMulUn","3600","512"
471.148699,2.02753442526,"Tesla-K40-nvcc65","MatMulUn","3600","512"
807.057177,2.0244502902,"Tesla-K40-nvcc65","MatMulUn","3600","512"
2.135869,0.00180221796036,"Tesla-K40-nvcc65","ParticleFilterFloat","3600","1000"
2.230128,0.00217260122299,"Tesla-K40-nvcc65","ParticleFilterFloat","3600","10000"
1.968527,0.00248037576675,"Tesla-K40-nvcc65","ParticleFilterFloat","3600","100000"
3.748043,0.00186480283737,"Tesla-K40-nvcc65","ParticleFilterFloat","3600","100000"
194.841446,0.00186256170273,"Tesla-K40-nvcc65","ParticleFilterFloat","3600","100000"
2.29677,0.00246427059174,"Tesla-K40-nvcc65","ParticleFilterFloat","3600","20000"
4.027031,0.00231282711029,"Tesla-K40-nvcc65","ParticleFilterFloat","3600","20000"
17.997932,0.00225660800934,"Tesla-K40-nvcc65","ParticleFilterFloat","3600","20000"
33.919838,0.00222282409668,"Tesla-K40-nvcc65","ParticleFilterFloat","3600","20000"
86.173665,0.00221143960953,"Tesla-K40-nvcc65","ParticleFilterFloat","3600","20000"
293.338863,0.00217442512512,"Tesla-K40-nvcc65","ParticleFilterFloat","3600","20000"
402.914096,0.0021656870842,"Tesla-K40-nvcc65","ParticleFilterFloat","3600","20000"
2.121818,0.00173703432083,"Tesla-K40-nvcc65","ParticleFilterFloat","3600","5000"
2.069611,0.00202540159225,"Tesla-K40-nvcc65","ParticleFilterFloat","3600","50000"
5.623976,0.0019007563591,"Tesla-K40-nvcc65","ParticleFilterFloat","3600","50000"
153.188721,0.00189620256424,"Tesla-K40-nvcc65","ParticleFilterFloat","3600","50000"
589.683616,0.00188555717468,"Tesla-K40-nvcc65","ParticleFilterFloat","3600","50000"
1080.600093,0.00188370943069,"Tesla-K40-nvcc65","ParticleFilterFloat","3600","50000"
1860.664844,0.00188316106796,"Tesla-K40-nvcc65","ParticleFilterFloat","3600","50000"
2.075208,0.00217537879944,"Tesla-K40-nvcc65","ParticleFilterFloat","3600","8000"
1.952262,0.00186861753464,"Tesla-K40-nvcc65","ParticleFilterNaive","3600","1000"
3.825201,0.00176522731781,"Tesla-K40-nvcc65","ParticleFilterNaive","3600","1000"
1.949362,0.00273104906082,"Tesla-K40-nvcc65","ParticleFilterNaive","3600","10000"
3.921274,0.00266176462173,"Tesla-K40-nvcc65","ParticleFilterNaive","3600","10000"
5.481567,0.00219373703003,"Tesla-K40-nvcc65","ParticleFilterNaive","3600","10000"
20.285506,0.00218511819839,"Tesla-K40-nvcc65","ParticleFilterNaive","3600","10000"
26.794765,0.00215209722519,"Tesla-K40-nvcc65","ParticleFilterNaive","3600","10000"
495.590742,0.00215120315552,"Tesla-K40-nvcc65","ParticleFilterNaive","3600","10000"
2.017052,0.00283545255661,"Tesla-K40-nvcc65","ParticleFilterNaive","3600","100000"
3.706673,0.00269204378128,"Tesla-K40-nvcc65","ParticleFilterNaive","3600","100000"
5.306185,0.00239497423172,"Tesla-K40-nvcc65","ParticleFilterNaive","3600","100000"
6.971337,0.00229580402374,"Tesla-K40-nvcc65","ParticleFilterNaive","3600","100000"
13.715241,0.00225307941437,"Tesla-K40-nvcc65","ParticleFilterNaive","3600","100000"
18.667703,0.00223056077957,"Tesla-K40-nvcc65","ParticleFilterNaive","3600","100000"
36.886085,0.00222761631012,"Tesla-K40-nvcc65","ParticleFilterNaive","3600","100000"
58.729758,0.00222336053848,"Tesla-K40-nvcc65","ParticleFilterNaive","3600","100000"
519.047214,0.00221562385559,"Tesla-K40-nvcc65","ParticleFilterNaive","3600","100000"
1338.223674,0.00219737291336,"Tesla-K40-nvcc65","ParticleFilterNaive","3600","100000"
1611.333193,0.00219315290451,"Tesla-K40-nvcc65","ParticleFilterNaive","3600","100000"
2.387156,0.00258318185806,"Tesla-K40-nvcc65","ParticleFilterNaive","3600","20000"
4.106049,0.00242574214935,"Tesla-K40-nvcc65","ParticleFilterNaive","3600","20000"
5.747643,0.00232304334641,"Tesla-K40-nvcc65","ParticleFilterNaive","3600","20000"
10.968069,0.00231475830078,"Tesla-K40-nvcc65","ParticleFilterNaive","3600","20000"
14.180147,0.00225925445557,"Tesla-K40-nvcc65","ParticleFilterNaive","3600","20000"
69.447298,0.00223202705383,"Tesla-K40-nvcc65","ParticleFilterNaive","3600","20000"
795.619633,0.00222482681274,"Tesla-K40-nvcc65","ParticleFilterNaive","3600","20000"
1327.632353,0.00222274065018,"Tesla-K40-nvcc65","ParticleFilterNaive","3600","20000"
2163.645357,0.00219352245331,"Tesla-K40-nvcc65","ParticleFilterNaive","3600","20000"
2.033615,0.00180902481079,"Tesla-K40-nvcc65","ParticleFilterNaive","3600","5000"
2.107789,0.00330575704575,"Tesla-K40-nvcc65","ParticleFilterNaive","3600","50000"
3.719476,0.00230195522308,"Tesla-K40-nvcc65","ParticleFilterNaive","3600","50000"
40.637295,0.00226123332977,"Tesla-K40-nvcc65","ParticleFilterNaive","3600","50000"
92.19673,0.00222873687744,"Tesla-K40-nvcc65","ParticleFilterNaive","3600","50000"
327.483936,0.00219504833221,"Tesla-K40-nvcc65","ParticleFilterNaive","3600","50000"
1.887576,0.00213286876678,"Tesla-K40-nvcc65","ParticleFilterNaive","3600","8000"
39.670589,1.87581082582,"Tesla-K40-nvcc65","Pathfinder","3600","10000"
39.893375,1.87812385559,"Tesla-K40-nvcc65","Pathfinder","3600","100000"
2448.544626,1.87770093679,"Tesla-K40-nvcc65","Pathfinder","3600","100000"
2764.369613,1.87665902376,"Tesla-K40-nvcc65","Pathfinder","3600","100000"
39.789637,1.87974604368,"Tesla-K40-nvcc65","Pathfinder","3600","1000000"
158.38349,1.87870284319,"Tesla-K40-nvcc65","Pathfinder","3600","1000000"
671.708624,1.87830141783,"Tesla-K40-nvcc65","Pathfinder","3600","1000000"
790.089147,1.87772107124,"Tesla-K40-nvcc65","Pathfinder","3600","1000000"
1737.208114,1.87739056349,"Tesla-K40-nvcc65","Pathfinder","3600","1000000"
2091.807303,1.87580491304,"Tesla-K40-nvcc65","Pathfinder","3600","1000000"
39.710509,1.88110407591,"Tesla-K40-nvcc65","Pathfinder","3600","10000000"
79.164759,1.88071886301,"Tesla-K40-nvcc65","Pathfinder","3600","10000000"
118.641305,1.87960745096,"Tesla-K40-nvcc65","Pathfinder","3600","10000000"
158.005447,1.8790599227,"Tesla-K40-nvcc65","Pathfinder","3600","10000000"
315.856618,1.87809847593,"Tesla-K40-nvcc65","Pathfinder","3600","10000000"
1539.584485,1.87748931646,"Tesla-K40-nvcc65","Pathfinder","3600","10000000"
39.397612,1.87903575897,"Tesla-K40-nvcc65","Pathfinder","3600","500000"
78.828423,1.87863051891,"Tesla-K40-nvcc65","Pathfinder","3600","500000"
671.733597,1.87804613113,"Tesla-K40-nvcc65","Pathfinder","3600","500000"
1263.799684,1.87734478712,"Tesla-K40-nvcc65","Pathfinder","3600","500000"
3553.331877,1.87732592821,"Tesla-K40-nvcc65","Pathfinder","3600","500000"
39.472113,1.88145045042,"Tesla-K40-nvcc65","Pathfinder","3600","5000000"
118.451168,1.87946000099,"Tesla-K40-nvcc65","Pathfinder","3600","5000000"
197.376897,1.87845721245,"Tesla-K40-nvcc65","Pathfinder","3600","5000000"
315.938925,1.87692781687,"Tesla-K40-nvcc65","Pathfinder","3600","5000000"
2920.649412,1.87645556927,"Tesla-K40-nvcc65","Pathfinder","3600","5000000"
45.046174,2.16077619791,"Tesla-K40-nvcc65","Quicksort","3600","16384"
635.556655,2.15535986423,"Tesla-K40-nvcc65","Quicksort","3600","16384"
776.9617,2.1521672368,"Tesla-K40-nvcc65","Quicksort","3600","16384"
2028.957548,2.14873365164,"Tesla-K40-nvcc65","Quicksort","3600","16384"
2714.952743,2.14759396315,"Tesla-K40-nvcc65","Quicksort","3600","16384"
2759.740875,2.145969522,"Tesla-K40-nvcc65","Quicksort","3600","16384"
2894.235285,2.14478461742,"Tesla-K40-nvcc65","Quicksort","3600","16384"
3583.236408,2.14315428734,"Tesla-K40-nvcc65","Quicksort","3600","16384"
53.671727,2.59440510273,"Tesla-K40-nvcc65","Quicksort","3600","32768"
2809.338728,2.58256857395,"Tesla-K40-nvcc65","Quicksort","3600","32768"
3.922166,9999,"Tesla-K40-nvcc65","Quicksort","3600","4096"
49.994204,2.0462212801,"Tesla-K40-nvcc65","Quicksort","3600","4096"
91.593703,1.99779111147,"Tesla-K40-nvcc65","Quicksort","3600","4096"
601.771054,1.99561127424,"Tesla-K40-nvcc65","Quicksort","3600","4096"
727.383086,1.99234206676,"Tesla-K40-nvcc65","Quicksort","3600","4096"
1529.056422,1.99189630747,"Tesla-K40-nvcc65","Quicksort","3600","4096"
1947.46074,1.99098125696,"Tesla-K40-nvcc65","Quicksort","3600","4096"
2872.592011,1.9900436759,"Tesla-K40-nvcc65","Quicksort","3600","4096"
3294.510614,1.98734999895,"Tesla-K40-nvcc65","Quicksort","3600","4096"
183.818522,9.09796136618,"Tesla-K40-nvcc65","Quicksort","3600","65536"
367.498181,9.08980851173,"Tesla-K40-nvcc65","Quicksort","3600","65536"
1132.800151,4.28771812916,"Tesla-K40-nvcc65","Quicksort","3600","65536"
1407.329695,4.27574368715,"Tesla-K40-nvcc65","Quicksort","3600","65536"
2218.355156,4.25357943773,"Tesla-K40-nvcc65","Quicksort","3600","65536"
3163.182875,4.15021774769,"Tesla-K40-nvcc65","Quicksort","3600","65536"
3418.186633,4.14236953259,"Tesla-K40-nvcc65","Quicksort","3600","65536"
3.894019,9999,"Tesla-K40-nvcc65","Quicksort","3600","8192"
54.839492,2.11829063892,"Tesla-K40-nvcc65","Quicksort","3600","8192"
97.477133,2.04920113087,"Tesla-K40-nvcc65","Quicksort","3600","8192"
369.381106,2.03365795612,"Tesla-K40-nvcc65","Quicksort","3600","8192"
455.353511,2.02988034487,"Tesla-K40-nvcc65","Quicksort","3600","8192"
669.685996,2.02814638615,"Tesla-K40-nvcc65","Quicksort","3600","8192"
754.578318,2.02751364708,"Tesla-K40-nvcc65","Quicksort","3600","8192"
1280.751745,2.02518796921,"Tesla-K40-nvcc65","Quicksort","3600","8192"
3058.360456,2.0251804471,"Tesla-K40-nvcc65","Quicksort","3600","8192"
50.345471,2.44817906618,"Tesla-K40-nvcc65","SubSeqMax","3600","134217728"
60.580146,2.96456748247,"Tesla-K40-nvcc65","SubSeqMax","3600","268435456"
246.738932,2.96219609976,"Tesla-K40-nvcc65","SubSeqMax","3600","268435456"
368.66443,2.95649186373,"Tesla-K40-nvcc65","SubSeqMax","3600","268435456"
675.665606,2.95378506184,"Tesla-K40-nvcc65","SubSeqMax","3600","268435456"
1360.25429,2.95267812014,"Tesla-K40-nvcc65","SubSeqMax","3600","268435456"
1852.185496,2.95247443914,"Tesla-K40-nvcc65","SubSeqMax","3600","268435456"
43.201091,2.0947478056,"Tesla-K40-nvcc65","SubSeqMax","3600","33554432"
176.20505,2.0921313405,"Tesla-K40-nvcc65","SubSeqMax","3600","33554432"
222.615868,2.09020100832,"Tesla-K40-nvcc65","SubSeqMax","3600","33554432"
441.741018,2.08879901171,"Tesla-K40-nvcc65","SubSeqMax","3600","33554432"
621.148552,2.0872215867,"Tesla-K40-nvcc65","SubSeqMax","3600","33554432"
883.404261,2.08680998087,"Tesla-K40-nvcc65","SubSeqMax","3600","33554432"
926.397566,2.08177508116,"Tesla-K40-nvcc65","SubSeqMax","3600","33554432"
969.299414,2.08055204153,"Tesla-K40-nvcc65","SubSeqMax","3600","33554432"
1012.572504,2.08021520376,"Tesla-K40-nvcc65","SubSeqMax","3600","33554432"
2762.83052,2.07601671219,"Tesla-K40-nvcc65","SubSeqMax","3600","33554432"
45.583047,2.21295868158,"Tesla-K40-nvcc65","SubSeqMax","3600","67108864"
